,dullness,acne,puffiness,elasticity,pores,darkspot,redness,uneven_texture,wrinkles
artemia_extract,5.172519499112789,0.0,0.0,5.15746967905189,0.0,0.0,0.0,5.187138641993376,5.1789994155133225
cucurbita_pepo_(pumpkin),6.459678897741335,0.0,0.0,0.0,6.459123717109738,0.0,0.0,6.460293316113381,0.0
caulerpa_lentillifera_(seaweed)_extract,5.357822108121778,5.354802697417697,0.0,0.0,5.353546662475495,0.0,5.35930226760863,5.359861889964787,0.0
citrullus_lanatus_(watermelon)_fruit,5.130700012097095,0.0,5.1275880240186344,0.0,5.1299971930223975,0.0,5.137805983555473,5.1351113770277665,0.0
cucurbita_pepo_(pumpkin)_fruit_extract,5.754196383935166,0.0,0.0,0.0,5.748744557183528,0.0,0.0,5.760229920277722,0.0
punica_granatum_(pomegranate)_fruit_extract,5.752947846612913,0.0,0.0,0.0,5.747000399247489,0.0,0.0,5.759529886259338,0.0
brassica_oleracea_capitata_(cabbage)_leaf_extract,5.102332091388405,0.0,5.033719135707081,0.0,5.114456456297095,0.0,5.122649468534413,5.124195893246772,0.0
ipomoea_batatas_(sweet_potato)_root_extract,5.100246214865708,0.0,5.027852330187608,0.0,5.112902382624564,0.0,5.1218916427833605,5.1233382480925505,0.0
lithothamnion_calcareum_powder,6.456881743144208,0.0,0.0,0.0,0.0,0.0,0.0,6.4587249982603465,6.4563850505588425
cocos_nucifera_(coconut)_shell_powder,6.4519867225992344,0.0,0.0,0.0,0.0,0.0,0.0,6.455980442017536,6.450910555330945
nelumbo_nucifera_seed_powder,6.451287433949952,0.0,0.0,0.0,0.0,0.0,0.0,6.455588362554277,6.450128484584103
ficus_carica_(fig)_fruit_extract,5.34621441249675,0.0,5.295128294762097,0.0,0.0,0.0,0.0,5.3484724681841564,5.344290638745036
averrhoa_carambola_leaf_extract,6.448490279352825,0.0,0.0,0.0,0.0,0.0,0.0,6.454020044701243,6.447000201596732
sodium_polyacrylate_starch,5.52618309696864,0.0,0.0,5.526743559516119,0.0,5.468360831442259,0.0,5.5143356720900405,5.484046780658147
lauroyl_lysine,5.760439070546433,5.743204706173062,0.0,5.753399215167769,5.760081583767779,5.746248044175697,5.757724077198003,5.764780141397222,0.0
brassica_oleracea_acephala_leaf_extract,6.438700238262879,0.0,0.0,6.417671296653024,0.0,6.396309841176236,0.0,0.0,0.0
brassica_oleracea_italica_(broccoli)_extract,5.517181332679718,0.0,5.462501095150727,5.506372223137513,5.53682250457184,5.48746730937313,0.0,5.541590221892603,0.0
perilla_ocymoides_seed_oil,6.429609485822215,0.0,0.0,6.4000375366833575,0.0,6.369997989919123,0.0,0.0,0.0
manganese_violet,5.712370383639679,0.0,0.0,5.690431204814973,5.746128320279469,5.652291626190591,0.0,5.759179869250145,0.0
cellulose_acetate_butyrate,6.414924424187294,0.0,0.0,6.371552232116971,0.0,6.327494230196094,0.0,0.0,0.0
bioflavonoids,5.707376234350665,0.0,0.0,5.650470736706467,0.0,5.636029938462399,0.0,5.759529886259338,0.0
vaccinium_macrocarpon_(cranberry)_seed,6.454783877196362,0.0,0.0,0.0,6.452285564354177,0.0,0.0,6.45754875987057,0.0
jojoba_seed_oil,6.4519867225992344,0.0,0.0,0.0,6.448378048493857,0.0,0.0,6.455980442017536,0.0
turmeric_root_extract,6.445693124755697,0.0,0.0,0.0,6.439586137808136,0.0,0.0,6.452451726848207,0.0
peppermint_leaf_extract,6.441497392860006,0.0,0.0,0.0,6.433724864017655,0.0,0.0,6.450099250068655,0.0
epilobium_angustifolium_extract_-_epilobium_angustifolium_flower/leaf/stem_extract,6.440098815561442,0.0,0.0,0.0,6.431771106087495,0.0,0.0,6.449315091142138,0.0
vaccinium_macrocarpon_(cranberry)_seed_oil,5.047869928944405,5.053028863848429,0.0,5.059867465235836,5.043324676110706,0.0,5.065803404305797,5.055381976947075,5.055740775781471
citrus_sinensis_(orange)_fruit_extract,5.76480895117432,0.0,0.0,5.740079059131601,0.0,0.0,0.0,5.75987990326853,5.755363237008472
citrus_medica_limonum_(lemon)_fruit_extract,4.531337672273932,4.484329643137208,4.4580102789878815,4.542934998553843,4.5095567976154705,4.481670387639172,4.523793985328756,4.536620054906452,4.535006972926788
pyrus_cydonia_seed_extract,6.453385299897798,0.0,0.0,6.4461566012194105,0.0,0.0,0.0,6.4567646009440525,0.0
ci__(annatto),5.861701311540619,0.0,0.0,5.860576107788998,5.875362843084548,5.847387678380909,0.0,5.879168708767061,0.0
hydroxyacetophenone,3.266698367795442,3.2895109200543518,3.16341287528934,3.262579423104053,3.2781865581502467,3.28258252622113,3.2808832966882555,3.265188546504857,3.263815968551309
synthetic_fluorphlogopite,3.8515549185478872,0.0,3.7680427505663188,3.8010781807978966,3.904298036234787,3.899600678916813,3.905538417611986,3.8487188856542733,3.771346611061773
mother_of_pearl_extract,6.4519867225992344,0.0,6.365193905204832,0.0,0.0,0.0,0.0,0.0,0.0
conchiolin_powder,5.7573177272408,0.0,5.6559955741532875,0.0,5.753977030991643,0.0,0.0,5.762330022332876,0.0
prunus_persica_(peach)_flower_extract,5.742335279373759,0.0,5.642826783526621,5.741289982407617,0.0,0.0,0.0,5.760229920277722,0.0
tin_oxide,3.9490295302105256,0.0,3.734299746451992,3.916221491280417,3.9967045886821757,3.992293494183002,3.9918664760533327,3.93782663341056,3.8681770206695347
(mel)_honey,6.45758103179349,0.0,0.0,0.0,0.0,0.0,0.0,6.459117077723605,6.457167121305686
aluminum_chlorohydrate,6.451287433949952,0.0,0.0,0.0,0.0,0.0,0.0,6.455588362554277,6.450128484584103
sodium_dehydroacetate,3.875708433785277,0.0,0.0,3.7844827054583625,3.9519631937449144,3.892356885863241,3.8863366770245613,3.878620033228193,3.80114067186011
coffea_robusta_seed_extract,6.2212242679421275,0.0,0.0,6.220254375524293,6.227323588581765,0.0,0.0,6.233675366978197,6.227740604356288
commiphora_myrrha_oil,6.737803176128254,0.0,0.0,0.0,6.73345392408491,0.0,0.0,6.742616493106561,0.0
petroselinum_crispum_(parsley)_seed_oil,6.736159720423739,0.0,0.0,0.0,6.731158080573894,0.0,0.0,6.741695034948792,0.0
linalool_plant_origin,5.635012116807672,0.0,5.5114735532702515,5.637988751627235,5.62900405582147,5.568286718226626,5.610156046964606,5.634289542292191,5.60381215299711
diphenylsiloxy_phenyl_trimethicone,4.583190702391546,0.0,0.0,4.536525007355108,4.585632465462887,0.0,0.0,4.572287265297331,4.5616391005855155
camelina_sativa_seed_oil,3.76848499238077,3.740031874212584,0.0,3.763872942352405,3.703334690666355,0.0,3.713963669573043,3.734303866509937,3.7718021959159485
oryza_sativa_(rice)_germ_oil,5.069290627190293,0.0,0.0,5.033232378299815,0.0,0.0,5.060814676742346,5.058461522498334,5.056969313725893
thymus_serpyllum_extract,5.353759414653019,0.0,0.0,5.316307400691582,0.0,0.0,0.0,5.349123292285907,5.345588820718376
ziziphus_jujuba_fruit_extract,5.353179029871767,0.0,0.0,5.33432019510337,0.0,5.305350669546151,0.0,5.343265875370154,5.334554273944991
ammonium_acryloyldimethyltaurate_crosspolymer,6.447790990703544,0.0,0.0,6.435305056622693,0.0,0.0,0.0,6.453627965237984,0.0
glyceryl_stearate_citrate,4.846519860702513,0.0,0.0,4.832286987853369,0.0,0.0,4.8444855106579885,4.843175175359915,4.840922087326787
butylene_glycol_dicaprylate/dicaprate,5.060365336254507,5.067531697229482,0.0,5.0470826235065465,5.072481277007132,5.066834514790992,5.071789877381937,5.066699306847952,5.068486856954847
theobroma_cacao_seed_butter,6.74054226896911,0.0,0.0,0.0,0.0,0.0,0.0,6.74415225670284,6.739569503927038
vanillin,4.882635526858602,4.870238853660218,0.0,4.869994453293398,4.892554710637451,4.89064576705492,4.881725774593967,4.887387117459523,4.867176432054312
avena_sativa_kernel_extract,5.888048548360042,0.0,0.0,5.88039941897226,0.0,0.0,0.0,5.8878531220149695,5.874317034909358
zingiber,6.732872809014712,0.0,0.0,0.0,0.0,0.0,0.0,6.739852118633257,6.730992129933373
soy_amino_acids,5.360724032028035,5.354802697417697,5.344100579569146,5.333194395452633,5.360032861672799,0.0,5.35930226760863,5.353028236896408,5.345588820718376
fructooligosaccharides,5.736092592762493,0.0,5.74159271322662,5.711016900507233,0.0,0.0,0.0,5.751479495047915,0.0
glycine_soja_(soybean)_sterols,4.231634890996243,4.269025314339324,4.262626351556195,4.051437967115242,0.0,4.126648592812922,4.247932697309545,4.256276443941963,4.1688972680315235
ceratonia_siliqua_(carob)_gum,5.762311876529814,0.0,5.675748760093287,0.0,0.0,0.0,0.0,5.766180209433991,5.76443944518232
cyamopsis_tetragonoloba_(guar)_gum,5.437680521230651,0.0,5.381047063136561,0.0,0.0,0.0,5.439833842482529,5.438894413350643,5.434305231162991
phosphatidylcholine,4.6627482635015935,4.621501698536323,0.0,4.645791289359949,4.645667846574665,4.642989327260786,4.642236190885041,4.650050233228846,4.66310091471895
peg-240/hdi_copolymer_bis-decyltetradeceth-20_ether,4.69759843051621,0.0,0.0,4.685168819360177,4.679819184653018,0.0,4.692423320889308,4.68013913999242,4.683930878913529
sea_salt_(maris_sal,6.038244140542461,0.0,0.0,0.0,6.048745555206304,0.0,6.032991254133169,6.048630351337844,6.050114927876842
sal_marin),6.037261033388351,0.0,0.0,0.0,6.048287767757943,0.0,6.031800669249034,6.048262876832903,6.049748431939849
bis-vinyl_dimethicone/dimethicone_copolymer,5.318936327777938,0.0,0.0,5.308426803136425,0.0,5.357425670181291,5.333998917503361,5.338059282556151,5.331308819011642
stevioside,6.438700238262879,0.0,0.0,0.0,0.0,0.0,6.420427786329891,6.44853093221562,0.0
hydrogenated_castor_oil_isostearate,6.436602372315033,0.0,0.0,0.0,0.0,0.0,6.416616878013327,6.447354693825845,0.0
sodium_dilauramidoglutamide_lysine,5.054460913020063,5.057863141642113,0.0,5.049213430461427,5.069412161123298,0.0,5.00294543700632,5.04521947662792,5.060040658586947
hydroxyphenyl_propamidobenzoic_acid,4.680259414434405,4.523918701109745,0.0,0.0,4.65221330957229,0.0,4.599089003811257,4.683284394790802,0.0
potassium_laurate,5.623240339684196,0.0,0.0,0.0,5.620247779830702,0.0,5.566276800619356,5.624260608053427,0.0
cantella_asiatica_leaf_water,6.459678897741335,0.0,0.0,0.0,0.0,0.0,0.0,6.460293316113381,0.0
bis-peg/ppg-20/20_dimethicone,5.758566264563053,0.0,0.0,0.0,5.765314057575895,0.0,5.764528222052636,5.762680039342069,0.0
lavan_du_la_angustifolia_(lavender_oil,6.447091702054261,0.0,0.0,0.0,0.0,0.0,0.0,6.453235885774725,0.0
madecassic_acid,5.057756405057892,0.0,0.0,0.0,0.0,0.0,4.958046888935266,5.029205839761372,0.0
gentelia_j/siatica_meristem_cell_culture,6.436602372315033,0.0,0.0,0.0,0.0,0.0,0.0,6.447354693825845,0.0
gentelia_asiatica_extract,6.43170735177006,0.0,0.0,0.0,0.0,0.0,0.0,6.444610137583034,0.0
hedera_helix_(ivy)_leaf/stem_extract,5.7342197867791125,0.0,0.0,0.0,0.0,0.0,5.712363111500446,5.7318785425331455,0.0
polyglycerin-20,4.4365501794730156,4.4313503434323875,4.420796746424017,4.416304600397193,4.419957217768664,4.430505423997799,4.40924137596187,4.416495518276094,4.409981846367758
cocos_nucifera_(coconut)_water,4.793232783481978,4.784548471936013,4.704160712167125,4.801336928148715,4.7839691316750494,4.790813124589552,4.788685182958058,4.790462657770455,0.0
artemisia_vulgaris_extract,5.250406064519227,5.222037558722659,5.173879551053767,5.238062661525539,5.261656983620212,0.0,5.255419680085098,5.262548081363505,0.0
citrus,6.446392413404979,0.0,6.306188631460175,0.0,0.0,0.0,0.0,0.0,0.0
aurantium_bergamia_(bergamot)_fruit_oil,6.445693124755697,0.0,6.298812972242093,0.0,0.0,0.0,0.0,0.0,0.0
cananga,6.444294547457133,0.0,6.284061653805929,0.0,0.0,0.0,0.0,0.0,0.0
odorata_flower_oil,6.443595258807852,0.0,6.276685994587846,0.0,0.0,0.0,0.0,0.0,0.0
diethoxyethyl_succinate,5.749202234646153,5.67726980402135,5.570398435079954,0.0,5.739151688535315,0.0,5.7305074977794686,5.756379733176607,0.0
t-butyl_alcohol,4.397571865623315,4.268285121714684,4.233001706679254,4.424472138627782,4.346011165456184,0.0,4.372745375278601,4.425601555525884,4.401909145669644
cocos_nucifera_(coconut)_oil,4.125299071839847,4.092451927036541,4.044139728793776,4.082596455248192,4.108955720342108,4.083296772820267,4.094788240542458,4.099871957159902,4.090768022173127
gardenia_taitensis_flower,5.347955566840505,5.298611111754359,5.209426796349763,0.0,5.342195813880211,0.0,5.319238629941955,5.349123292285907,5.352079730585073
hydroxyethyl_cellulose_(plant_derived),6.459678897741335,0.0,0.0,0.0,0.0,0.0,0.0,6.460293316113381,0.0
pineapple_natural_melange,6.45758103179349,0.0,0.0,0.0,0.0,0.0,0.0,6.459117077723605,0.0
citrus_aurantium_var_amara,6.456881743144208,0.0,0.0,0.0,0.0,0.0,0.0,6.4587249982603465,0.0
ananas_comosus_(organic_pineapple)_fruit_extract,6.455483165845643,0.0,0.0,0.0,0.0,0.0,0.0,6.457940839333829,0.0
brazilian_micronized_tourmaline_gemstone_powder,6.454783877196362,0.0,0.0,0.0,0.0,0.0,0.0,6.45754875987057,0.0
sea_silt,6.747663910355336,0.0,0.0,0.0,6.747228985151002,0.0,0.0,6.748145242053167,0.0
mentha_piperita_(peppermint)_extract,6.051679938315295,0.0,0.0,0.0,6.050118917551391,5.971671307416743,6.002928985808759,6.053407519902084,6.023177476507873
dipsacus_sylvestris_extract,5.638069721255328,0.0,0.0,5.641250790143324,5.633275409963308,0.0,0.0,5.645261367784172,5.6361270423004335
ethyl_perfluorobutyl_ether,5.644643570817789,5.643419291142188,5.604997680271326,0.0,5.64801158175265,0.0,0.0,5.644661346077579,5.643992041813412
ethyl_perfluoroisobutyl_ether,5.642809008149195,5.642746494374051,5.598547740478149,0.0,5.647798014045558,0.0,0.0,5.643289867891081,5.641940302810027
oryza_sativa_(rice)_starch,5.767306025818827,0.0,0.0,5.759453831547845,0.0,5.766123440287932,0.0,5.765480175415607,5.762344935603739
hypnea_musciformis_(algae)_extract,3.882914885976236,3.880111396164554,0.0,3.86786831967978,3.8098726326291086,3.886108312016417,3.7769768612642403,3.8460457929430256,3.8814217312878685
gellidiela_acerosa_(algae)_extract,4.879584294223966,0.0,0.0,4.840144024940319,4.887365637459502,0.0,4.877869941430443,4.878535715523996,4.876820281104259
sea_salt\maris_sal\sel_marin,6.442196681509288,0.0,0.0,0.0,0.0,0.0,0.0,6.450491329531914,6.43996156487515
gelidiella_acerosa_extract,4.354604898325534,4.339896129279471,0.0,0.0,4.262389718058458,4.341830955032099,4.2265718944306325,4.310908634478226,4.350874584436152
palmaria_palmata_extract,5.186893872175929,0.0,0.0,5.200660446491875,5.18547792948227,5.079422080820662,0.0,5.1691233542409005,5.148423460351741
jojoba_wax_peg-120_esters,5.740462473390379,0.0,0.0,0.0,5.745256241311449,0.0,0.0,5.752529546075492,5.737210820660778
yeast_extract\faex\extrait_de_levure,6.42821090852365,0.0,0.0,0.0,0.0,0.0,0.0,6.442649740266741,6.424320149938298
bixa_orellana_seed_extract,5.443725992822669,5.3871819991696235,0.0,5.438321911287147,5.429702230503742,0.0,5.423762641017713,5.44625231453001,0.0
ceramide_np_(ceramide_),6.74054226896911,0.0,0.0,6.732820105952965,0.0,0.0,0.0,6.74415225670284,0.0
hydrolyzed_glycosaminoglycans,6.045289741813581,0.0,0.0,6.035589085605082,6.035011931755447,0.0,6.028824207038696,6.0415564671177195,0.0
sodium_stearoyl_glutamate,4.7760788216714465,4.731933308247498,0.0,4.780162344121598,4.799944742011548,4.796831261512959,4.748081098586907,4.779970359794625,4.754597083472955
anthemis_nobilis_(chamomile)_flower_extract,5.201550095691288,0.0,0.0,0.0,5.205952102020849,0.0,0.0,5.200571093387765,0.0
citronellol_plant_origin,6.438700238262879,0.0,0.0,6.417671296653024,0.0,0.0,0.0,6.44853093221562,0.0
illicium_verum_(anise)_fruit/seed_oil,5.524982861730117,0.0,0.0,5.506372223137513,0.0,0.0,5.534430297049238,5.541590221892603,5.522638469544189
myristica_fragrans_(nutmeg)_kernel_oil,5.1176285192215225,0.0,0.0,5.081058187140063,5.130579970649596,0.0,0.0,5.135813086699402,5.105729264629314
litsea_cubeba_fruit_oil,5.048968426290348,0.0,0.0,4.9682427661759245,0.0,0.0,0.0,0.0,5.013356216698922
hibiscus_abelmoschus_seed_extract,5.047869928944405,0.0,0.0,5.001270273976591,5.067110324210422,0.0,0.0,5.071703568368748,5.032398554837458
peucedanum_graveolens_(dill)_extract,5.330544023402965,0.0,0.0,5.314055801390109,0.0,0.0,0.0,5.358560241761286,5.326765182104954
bambusa_vulgaris_(bamboo)_extract,4.81540782605947,0.0,4.7630251413709885,4.765062254502824,0.0,4.824282835492663,4.827792722779768,4.83897978342065,4.8005480366181805
prunus_amygdalus_dulcis_(sweet_almond)_seed_extract,5.746705160001646,0.0,5.6362423882132875,5.702540437575126,0.0,0.0,0.0,0.0,5.744192519256045
anogeissus_leiocarpus_bark_extract,5.332285177746718,0.0,0.0,5.276904412915796,0.0,0.0,0.0,0.0,5.313134271384891
glucosamine_hcl,4.104933142534683,0.0,3.9591126103039285,3.9786468079732247,4.143402600193856,3.9943542223973982,4.053840226744429,4.1115550931897005,4.0573174175973605
phenoxyethanol__essential_oil_organic_sucrose_(brown_sugar)_please_be_aware_that_ingredient_lists_may_change_or_vary_from_time_to_time?_please_refer_to_the_ingredient_list_on_the_product_package_you_receive_for_the_most_up_to_date_list_of_ingredients,6.0149772712285285,0.0,0.0,5.976790561074437,0.0,0.0,0.0,6.045506818045841,6.010166870744629
bakuchiol,4.573629194789493,0.0,4.484497323294966,4.580604017461616,4.566377492749954,0.0,4.565815743898622,4.558919632897875,4.561500225220929
porphyra_umbilicalis_extract,6.738898813264596,0.0,0.0,0.0,6.734984486425587,0.0,0.0,6.743230798545072,0.0
jojoba_alcohol,5.8976293617489235,0.0,0.0,5.851903409146321,5.896108078074747,0.0,0.0,5.884988160943495,5.872888369004351
butyl_acetate,5.896671280410035,0.0,0.0,0.0,5.894769675817314,5.836757745042088,0.0,5.886241581412265,5.876460033766866
hydroxyapatite,5.8947551177322595,5.85648746133945,0.0,0.0,5.877816580556507,0.0,5.882897246309455,5.891971503555215,0.0
tsuga_canadensis_oil,6.736159720423739,0.0,0.0,0.0,6.731158080573894,0.0,0.0,6.741695034948792,0.0
ceratonia_siliqua_gum,4.665275087467074,0.0,3.800483719342288,0.0,0.0,0.0,4.52702372399305,4.625398818306483,0.0
chondrus_crispus_(carrageenan),4.882237539993214,0.0,4.852560259147526,4.886463655143373,4.884029804702249,0.0,0.0,4.881659739736535,4.875633345836573
pearl_powder,4.891258575608657,4.699762979137467,4.779799840036894,0.0,4.819166389977888,0.0,4.819068485686703,4.8773456110620765,0.0
peg-30_dipolyhydroxystearate,4.421151339433628,0.0,0.0,4.415371167456554,4.421973928286277,4.425282413831186,4.423446406167933,4.420003028920458,4.427876332915243
trideceth-15,3.9606675541303407,0.0,0.0,3.9267331126959326,3.931953563551549,3.9521462886622167,3.910383580154976,3.936340486476742,3.95609803945751
brassica_oleracea_italica_(broccoli)_sprout_extract,5.178438358609376,0.0,0.0,5.189726074988081,0.0,0.0,0.0,5.189034988072583,5.185618952197789
isopropyl_myristate,4.784655802576712,0.0,0.0,4.793018341566633,4.799400118931894,0.0,4.798364063534901,4.788568215080375,4.781920683512477
sodium_acrylates/beheneth-_methacrylate_crosspolymer,6.4359030836657505,0.0,0.0,6.412245524354665,0.0,0.0,0.0,6.446962614362586,0.0
piroctone_olamine,5.529183685064947,0.0,0.0,5.530817826791841,0.0,0.0,0.0,5.534187751575858,5.535390505871751
saccharomyces_ferment,5.767306025818827,0.0,0.0,5.744922752235662,0.0,0.0,0.0,5.760929954296107,5.754665067148945
oryza_sativa_starch_(oryza_sativa_(rice)_starch),6.455483165845643,6.43645798478016,0.0,0.0,6.453262443319257,0.0,6.450915052862396,0.0,0.0
helianthus_annuus_seed_oil_(helianthus_annuus_(sunflower)_seed_oil),6.446392413404979,6.396451313108088,0.0,0.0,6.440563016773216,0.0,6.434401116823956,0.0,0.0
ci__(blue_),4.990822942002328,4.959228439558499,4.893956062498351,4.993104974055587,4.9785271874273,0.0,4.99148448958337,4.991642093753208,5.001412946096894
citrus_aurantium_dulcis_(orange)_flower_oil,5.896990640856331,5.874055518278913,0.0,0.0,5.886516195229816,0.0,5.8901489809950105,5.895463174861075,0.0
boswellia_carterii_oil,4.287378475926212,4.158632704750279,0.0,0.0,4.185437003429128,0.0,4.195614098335927,4.246900094898445,0.0
boswellia_serrata_extract,4.408130318026888,4.309855604234787,0.0,4.3703001021259364,4.373181059848456,4.4009418525423465,4.353078859858199,4.387272306801272,4.3837359181168205
azulene,5.893797036393371,0.0,0.0,0.0,5.870009234054819,0.0,0.0,5.888837952383289,0.0
camellia_sinensis_callus_culture_conditioned_media,6.455483165845643,0.0,0.0,0.0,0.0,0.0,0.0,6.457940839333829,6.454820909065158
camellia_sinensis_callus_culture_extract,6.454783877196362,0.0,0.0,0.0,0.0,0.0,0.0,6.45754875987057,6.454038838318316
bacillus_ferment,6.453385299897798,0.0,0.0,0.0,0.0,0.0,0.0,6.4567646009440525,6.4524746968246305
methoxy_peg-114/polyepsilon_caprolactone,5.760439070546433,0.0,0.0,0.0,0.0,5.739020627407612,0.0,5.758129818222568,5.748381538413205
isostearyl_neopentanoate,5.358402492903029,0.0,0.0,5.360213587070315,0.0,0.0,0.0,5.360512714066537,5.361167004398449
methyldihydrojasmonate,4.243712667731069,4.185719780251295,0.0,0.0,4.205716069494815,4.15286660944886,4.219030890618473,4.230556597607313,4.205523507348143
rosmarinus_officinalis_(rosemary),4.94550855982898,0.0,0.0,4.923628364497231,5.008472645612678,0.0,0.0,4.975667621950584,5.0099099767680135
sodium_acrylate/acryloyldimethyl_taurate_copolymer,5.506979333152275,0.0,0.0,0.0,0.0,0.0,5.510992024259252,5.513158006357831,5.534719346065037
prunus_armeniaca_(apricot)_kernel_oil,4.47401496931232,4.448067842280674,0.0,4.473257016818408,4.458400404087203,4.476216593841268,4.466863690598461,4.462676596961888,4.470992755782538
prunus_persica_(peach)_kernel_oil,5.760439070546433,0.0,0.0,0.0,5.757465346863722,0.0,0.0,5.759529886259338,5.759552256165633
rosa_moschata_seed_oil,5.349696721184259,0.0,0.0,0.0,5.3519251126761676,0.0,0.0,5.351075764591157,5.354027003545082
honey_(mel),5.7573177272408,0.0,0.0,0.0,5.753104952023624,0.0,0.0,5.756029716167415,5.756061406867999
elaeis_guineensis_(palm)_butter,5.756693458579673,0.0,0.0,0.0,5.752232873055605,0.0,0.0,5.75532968214903,5.755363237008472
fagus_sylvatica_bud_extract,5.7554449212574195,0.0,0.0,0.0,5.750488715119566,0.0,0.0,5.753929614112261,5.753966897289419
dimethicone/peg-10_crosspolymer,3.9430342752714447,3.9420812444685995,3.9534757862949803,3.9586408641265547,3.9376956312972378,3.9126467553676947,3.9464643634461325,3.929843693845358,3.9174535413832623
beta_vulgaris_(beet)_root_extract_(extrait_de_racine_de_betterave),6.744376998946309,0.0,0.0,0.0,6.7426372981289715,6.736074902716066,0.0,6.7463023257376316,0.0
alteromonas_ferment_extract,4.610461934078915,0.0,0.0,0.0,4.618698771473311,4.563249767887055,4.564795894154128,4.607992327280162,4.586477346297717
thymus_vulgaris_(thyme)_flower/leaf_oil,6.738898813264596,0.0,0.0,0.0,6.734984486425587,6.7202190967465505,0.0,6.743230798545072,0.0
eugenia_caryophyllus_(clove)_bud_oil,5.199858992977978,5.199011729978899,0.0,5.177698266333908,5.193549478271517,5.183841261153923,5.175802540836437,5.194724026310207,0.0
eugenia_caryophyllus_(clove)_leaf_oil,5.439302477023632,5.398862229955585,0.0,5.441468095205531,5.413429602422945,5.420029160834052,5.421084107440243,5.440299855148949,0.0
sorbitan_oleate_decylglucoside_crosspolymer,6.731229353310198,0.0,0.0,0.0,6.724270550040847,6.698020968389228,0.0,6.738930660475489,0.0
terpineol_acetate,6.729038079037513,0.0,0.0,0.0,6.721209425359493,6.691678646001422,0.0,6.737702049598465,0.0
citronellyl_acetate,6.728490260469341,0.0,0.0,0.0,6.720444144189155,6.69009306540447,0.0,6.737394896879209,0.0
farnesyl_acetate,5.883258141665602,0.0,0.0,0.0,5.866217094325427,5.848774191425103,5.888698634057899,5.891255263287346,0.0
boerhavia_diffusa_root_extract,6.449189568002107,0.0,0.0,0.0,6.444470532633536,0.0,0.0,6.454412124164501,0.0
sodium_carbonate,5.756693458579673,0.0,0.0,5.753399215167769,5.752232873055605,5.746248044175697,0.0,5.761629988314492,5.759552256165633
manganese_violet_(ci_),6.446392413404979,0.0,0.0,0.0,6.440563016773216,0.0,0.0,6.452843806311466,0.0
polyacrylic_acid,6.456182454494925,0.0,0.0,6.45158237351777,0.0,0.0,0.0,6.458332918797088,0.0
agar,5.112622415567047,0.0,0.0,5.111268863838034,0.0,5.110342767665916,0.0,5.1131244739831905,5.092043484084465
aluminum_silicate,5.756069189918547,5.740457418583406,0.0,5.744922752235662,5.75920950479976,0.0,5.7565900530555645,5.757779801213376,0.0
acrylates/palmeth-_acrylate_copolymer,5.761687607868686,0.0,5.702086341346621,0.0,5.75920950479976,5.749861752559741,0.0,0.0,0.0
helichrysum_arenarium_(everlasting)_extract,5.058305653730863,0.0,0.0,0.0,5.0563684186170015,5.036629838100733,5.028886820336263,5.043987658407416,5.028098672031983
mentha_viridis_(spearmint),5.744832354018266,0.0,0.0,0.0,5.731302977823141,5.692042418415059,0.0,5.740278950753761,5.7420980096774645
polygonum_fagopyrum_seed_extract,6.433105929068623,0.0,0.0,0.0,0.0,0.0,0.0,6.445394296509551,6.429794645166195
padina_pavonica_thallus_extract,5.616207849454588,0.0,0.0,5.622271656958802,5.6430995244895366,0.0,0.0,5.6330037814923495,5.600392587991467
trisiloxane,4.614991290554007,0.0,0.0,4.64628142928603,0.0,0.0,0.0,4.637441176170856,4.624667987962889
yeast_polysaccharides,5.7342197867791125,0.0,0.0,0.0,5.725198425047005,5.67939443907091,0.0,5.7318785425331455,5.730229122065511
lavandula_angustifolia_(lavender)_flower_wax,6.4226165993293955,0.0,0.0,0.0,0.0,0.0,0.0,6.439513104560671,6.418063583963557
dimethicone_crosspolymer-,5.300944399559146,0.0,0.0,5.2678980157099025,0.0,0.0,0.0,5.31658208719839,5.27094335725136
glyceryl_triacetyl_ricinoleate,6.4177215787844215,0.0,0.0,0.0,0.0,0.0,0.0,6.436768548317859,6.412589088735659
propylene_glycol_diethylhexanoate,6.40933011499304,0.0,0.0,0.0,0.0,0.0,0.0,6.432063594758755,6.403204239773548
chamomilla_recutita_(matricaria)_flower_oil,5.068741378517322,5.048194586054745,0.0,4.993812449634505,5.060204813471795,4.953964407158971,5.044850748539305,5.071395613813622,5.023184520254295
perilla_ocymoides_leaf_extract,4.890595264166345,0.0,0.0,4.839886693661413,0.0,4.873751018389582,4.866302441939871,4.870725654992649,4.891656971950332
peg-12_glyceryl_laurate,6.452686011248516,0.0,0.0,6.444800158144821,0.0,0.0,0.0,6.456372521480794,0.0
pantolactone,6.04315967631301,0.0,0.0,6.006030908408595,0.0,0.0,0.0,6.041280861239014,6.0409525294520225
diethylhexyl_syringylidenemalonate,4.719779852396267,0.0,0.0,4.714390405406278,0.0,4.726530154152079,0.0,4.733816263567387,4.71257449166876
citrus_reticulata_(tangerine)_leaf_oil,6.454783877196362,0.0,0.0,0.0,0.0,0.0,0.0,6.45754875987057,0.0
dipteryx_odorata_seed_extract,6.039554950081274,0.0,0.0,0.0,6.046914405412857,0.0,0.0,6.050100249357611,6.048648944128871
